id,nombre,name_en,categoria,category_en,modo,kcal,p,c,g,f,fe,mg,zn,pot,na,vitc,creat,ca,phos,sel,cu,mn,iod,vita,vitd,vite,vitk,b1,b2,b3,b6,b12,fol,leu,lys,met,val,iso,phe,thr,trp,his,sugar,sat,mono,poly,chol,caf,water
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_fl1_mo,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (fl1,mo1,ny1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (fl1,mo1,ny1)",Aves,Poultry Products,cocido,108.9,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_fl1,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (fl1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (fl1)",Aves,Poultry Products,cocido,100.8,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_in1,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (in1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (in1)",Aves,Poultry Products,cocido,106.2,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_mi1,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (mi1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (mi1)",Aves,Poultry Products,cocido,117,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_mo1,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (mo1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (mo1)",Aves,Poultry Products,cocido,102.6,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_nation,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (national)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (national)",Aves,Poultry Products,cocido,106.2,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_nc1,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (nc1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (nc1)",Aves,Poultry Products,cocido,117,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
total_fat_ground_turkey_93_lean_7_fat_patties_broiled_ny1,"Total Fat, Ground Pavo, 93% Lean, 7% Fat, Patties, Broiled (ny1)","Total Fat, Ground Turkey, 93% Lean, 7% Fat, Patties, Broiled (ny1)",Aves,Poultry Products,cocido,99,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trigo_sarraceno,Trigo sarraceno,Trigo sarraceno,Carbo,Carbohydrate,seco,343,13.3,71.5,3.4,10,2.2,231,2.4,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trucha,Trucha,Trout,Proteina,Protein,cocido,190,26,0,8.5,0,0.9,29,0.8,427,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
papa,Tuberculo,Tuberculo,Tuberculo,Tuber,crudo,77,2,17.5,0.1,2.2,0.8,23,0.3,425,6,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
papa,Tuberculo,Tuberculo,Tuberculo,Tuber,hervido,87,1.9,20.1,0.1,1.8,0.3,20,0.3,379,4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnips_raw,"Turnips, Crudo","Turnips, Raw",Verduras,Vegetables and Vegetable Products,crudo,33.9816,0.9531,7.275,0.1188,1.915,0,10.39,0.1561,262.1,12.8,26.78,0,32.7,31.3,0,0.022,0.0683,0,0,0,0,0,0,0,0,0.1185,0,60.24,0,0,0,0,0,0,0,0,0,5.091,0,0,0,0,0,91.02
uvas,Uvas,Grapes,Fruta,Fruit,crudo,69,0.7,18.1,0.2,0.9,0.4,7,0.1,191,2,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vinagre,Vinagre,Vinagre,Condimento,Condiment,ml,0.2,0,0.01,0,0,0,0,0,0.7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vino_tinto,Vino tinto,Vino tinto,Bebida,Drink,ml,0.85,0.001,0.026,0,0,0.0005,0.012,0.0004,0.12,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_d_thiamin_panto_beef_top_loin_steak_boneless_choice_raw_,"Vit D, Thiamin, Panto - Res, Top Loin Steak, Boneless, Choice, Crudo, Comp21, Lean","Vit D, Thiamin, Panto - Beef, Top Loin Steak, Boneless, Choice, Raw, Comp21, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_d_thiamin_panto_beef_top_round_roast_steak_select_raw_co,"Vit D, Thiamin, Panto - Res, Top Round Roast/steak, Select, Crudo, Comp22, Lean","Vit D, Thiamin, Panto - Beef, Top Round Roast/steak, Select, Raw, Comp22, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_e_beef_top_loin_steak_boneless_l_choice_raw_comp3_lean,"Vit E - Res, Top Loin Steak, Boneless, L_choice, Crudo, Comp3, Lean","Vit E - Beef, Top Loin Steak, Boneless, L_choice, Raw, Comp3, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_e_beef_top_loin_steak_boneless_l_choice_raw_comp4_lean,"Vit E - Res, Top Loin Steak, Boneless, L_choice, Crudo, Comp4, Lean","Vit E - Beef, Top Loin Steak, Boneless, L_choice, Raw, Comp4, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_e_beef_top_loin_steak_boneless_u_choice_raw_comp1_lean,"Vit E - Res, Top Loin Steak, Boneless, U_choice, Crudo, Comp1, Lean","Vit E - Beef, Top Loin Steak, Boneless, U_choice, Raw, Comp1, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_e_beef_top_loin_steak_boneless_u_choice_raw_comp2_lean,"Vit E - Res, Top Loin Steak, Boneless, U_choice, Crudo, Comp2, Lean","Vit E - Beef, Top Loin Steak, Boneless, U_choice, Raw, Comp2, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_e_beef_top_round_roast_steak_select_raw_comp5_lean,"Vit E - Res, Top Round Roast/steak, Select, Crudo, Comp5, Lean","Vit E - Beef, Top Round Roast/steak, Select, Raw, Comp5, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vit_e_beef_top_round_roast_steak_select_raw_comp6_lean,"Vit E - Res, Top Round Roast/steak, Select, Crudo, Comp6, Lean","Vit E - Beef, Top Round Roast/steak, Select, Raw, Comp6, Lean",Res,Beef Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_american_cheese_pasteurized_process_kraft_nfy090,"Vitamin B12, American Queso, Pasteurized Process, Kraft - Nfy090hjr","Vitamin B12, American Cheese, Pasteurized Process, Kraft - Nfy090hjr",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_american_cheese_pasteurized_process_kraft_nfy090_325071,"Vitamin B12, American Queso, Pasteurized Process, Kraft - Nfy090hkf","Vitamin B12, American Cheese, Pasteurized Process, Kraft - Nfy090hkf",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_american_cheese_pasteurized_process_kraft_deli_d,"Vitamin B12, American Queso, Pasteurized Process, Kraft Deli Deluxe - Nfy090hn1","Vitamin B12, American Cheese, Pasteurized Process, Kraft Deli Deluxe - Nfy090hn1",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_american_cheese_pasteurized_process_land_o_lakes,"Vitamin B12, American Queso, Pasteurized Process, Land-o-lakes - Nfy090hmi","Vitamin B12, American Cheese, Pasteurized Process, Land-o-lakes - Nfy090hmi",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_tuna_canned_in_water_drained_solids_bumblebee_ch,"Vitamin B12, Atun, Canned, In Water, Drained Solids, Bumblebee Chunk Light, In Water (al,ca1) - Nfy090s0t","Vitamin B12, Tuna, Canned, In Water, Drained Solids, Bumblebee Chunk Light, In Water (al,ca1) - Nfy090s0t",Pescados y mariscos,Finfish and Shellfish Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_tuna_canned_in_water_drained_solids_chicken_of_t,"Vitamin B12, Atun, Canned, In Water, Drained Solids, Pollo Of The Sea Chunk Light, In Water (va,ca1) - Nfy090s2j","Vitamin B12, Tuna, Canned, In Water, Drained Solids, Chicken Of The Sea Chunk Light, In Water (va,ca1) - Nfy090s2j",Pescados y mariscos,Finfish and Shellfish Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_tuna_canned_in_water_drained_solids_starkist_chu,"Vitamin B12, Atun, Canned, In Water, Drained Solids, Starkist, Chunk Light, In Water (al,ca1) - Nfy090s49","Vitamin B12, Tuna, Canned, In Water, Drained Solids, Starkist, Chunk Light, In Water (al,ca1) - Nfy090s49",Pescados y mariscos,Finfish and Shellfish Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_tuna_canned_in_water_drained_solids_store_brand_,"Vitamin B12, Atun, Canned, In Water, Drained Solids, Store Brand, Great Value & Safeway (al,ca1) - Nfy090s5z","Vitamin B12, Tuna, Canned, In Water, Drained Solids, Store Brand, Great Value & Safeway (al,ca1) - Nfy090s5z",Pescados y mariscos,Finfish and Shellfish Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_cracker_barrel_al_ct_nfy12,"Vitamin B12, Cheddar Queso, Sliced, Cracker Barrel (al,ct) - Nfy120dan","Vitamin B12, Cheddar Cheese, Sliced, Cracker Barrel (al,ct) - Nfy120dan",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_cracker_barrel_mi_nfy120db,"Vitamin B12, Cheddar Queso, Sliced, Cracker Barrel (mi) - Nfy120dbf","Vitamin B12, Cheddar Cheese, Sliced, Cracker Barrel (mi) - Nfy120dbf",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_sargento_sharp_al_ca1_nfy1,"Vitamin B12, Cheddar Queso, Sliced, Sargento Sharp (al,ca1) - Nfy120dc9","Vitamin B12, Cheddar Cheese, Sliced, Sargento Sharp (al,ca1) - Nfy120dc9",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_sargento_sharp_ct_mi_nfy12,"Vitamin B12, Cheddar Queso, Sliced, Sargento Sharp (ct,mi) - Nfy120dd0","Vitamin B12, Cheddar Cheese, Sliced, Sargento Sharp (ct,mi) - Nfy120dd0",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_store_brand_food_lion_nc_n,"Vitamin B12, Cheddar Queso, Sliced, Store Brand, Food Lion (nc) - Nfy120dfz","Vitamin B12, Cheddar Cheese, Sliced, Store Brand, Food Lion (nc) - Nfy120dfz",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_store_brand_great_value_de,"Vitamin B12, Cheddar Queso, Sliced, Store Brand, Great Value Deli Style Sliced Sharp (al,ok) - Nfy120del","Vitamin B12, Cheddar Cheese, Sliced, Store Brand, Great Value Deli Style Sliced Sharp (al,ok) - Nfy120del",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_store_brand_lucerne_sliced,"Vitamin B12, Cheddar Queso, Sliced, Store Brand, Lucerne Sliced Sharp Cheddar Natural Queso (co,ca1) - Nfy120ddr","Vitamin B12, Cheddar Cheese, Sliced, Store Brand, Lucerne Sliced Sharp Cheddar Natural Cheese (co,ca1) - Nfy120ddr",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_store_brand_publix_shoprit,"Vitamin B12, Cheddar Queso, Sliced, Store Brand, Publix & Shoprite (ct,fl) - Nfy120dfa","Vitamin B12, Cheddar Cheese, Sliced, Store Brand, Publix & Shoprite (ct,fl) - Nfy120dfa",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cheddar_cheese_sliced_tillamook_ca2_in_nfy120d9v,"Vitamin B12, Cheddar Queso, Sliced, Tillamook (ca2,in) - Nfy120d9v","Vitamin B12, Cheddar Cheese, Sliced, Tillamook (ca2,in) - Nfy120d9v",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_breakstone_al_in_nfy120,"Vitamin B12, Cottage Queso, 2% Milkfat, Breakstone (al,in) - Nfy120bnm","Vitamin B12, Cottage Cheese, 2% Milkfat, Breakstone (al,in) - Nfy120bnm",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_breakstone_mi_ok_nfy120,"Vitamin B12, Cottage Queso, 2% Milkfat, Breakstone (mi,ok) - Nfy120boe","Vitamin B12, Cottage Cheese, 2% Milkfat, Breakstone (mi,ok) - Nfy120boe",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_daisy_ca1_co_nfy120bmv,"Vitamin B12, Cottage Queso, 2% Milkfat, Daisy (ca1,co) - Nfy120bmv","Vitamin B12, Cottage Cheese, 2% Milkfat, Daisy (ca1,co) - Nfy120bmv",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_daisy_fl_in_nfy120brl,"Vitamin B12, Cottage Queso, 2% Milkfat, Daisy (fl,in) - Nfy120brl","Vitamin B12, Cottage Cheese, 2% Milkfat, Daisy (fl,in) - Nfy120brl",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_daisy_mi_ny_nfy120bqa,"Vitamin B12, Cottage Queso, 2% Milkfat, Daisy (mi,ny) - Nfy120bqa","Vitamin B12, Cottage Cheese, 2% Milkfat, Daisy (mi,ny) - Nfy120bqa",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_daisy_mo_ct_nfy120bpm,"Vitamin B12, Cottage Queso, 2% Milkfat, Daisy (mo,ct) - Nfy120bpm","Vitamin B12, Cottage Cheese, 2% Milkfat, Daisy (mo,ct) - Nfy120bpm",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_knudsen_ca1_ca2_nfy120b,"Vitamin B12, Cottage Queso, 2% Milkfat, Knudsen (ca1,ca2) - Nfy120bp6","Vitamin B12, Cottage Cheese, 2% Milkfat, Knudsen (ca1,ca2) - Nfy120bp6",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_store_brand_other_brand,"Vitamin B12, Cottage Queso, 2% Milkfat, Store Brand/other Brand, Kroger & Safeway (ca1,mi) - Nfy120bqy","Vitamin B12, Cottage Cheese, 2% Milkfat, Store Brand/other Brand, Kroger & Safeway (ca1,mi) - Nfy120bqy",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_cottage_cheese_2_milkfat_store_brand_other_brand_328839,"Vitamin B12, Cottage Queso, 2% Milkfat, Store Brand/other Brand, Sunnyside Farms & Daisy (ca2,nc) - Nfy120bs2","Vitamin B12, Cottage Cheese, 2% Milkfat, Store Brand/other Brand, Sunnyside Farms & Daisy (ca2,nc) - Nfy120bs2",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_chobani_plain_non_fat_al1_ca1_nfy09,"Vitamin B12, Greek Yogur, Chobani Plain Non-fat (al1,ca1) - Nfy09110g","Vitamin B12, Greek Yogurt, Chobani Plain Non-fat (al1,ca1) - Nfy09110g",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_chobani_plain_non_fat_co1_ct1_nfy09,"Vitamin B12, Greek Yogur, Chobani Plain Non-fat (co1,ct1) - Nfy091117","Vitamin B12, Greek Yogurt, Chobani Plain Non-fat (co1,ct1) - Nfy091117",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_chobani_plain_non_fat_mi1_ok1_nfy09,"Vitamin B12, Greek Yogur, Chobani Plain Non-fat (mi1,ok1) - Nfy09111z","Vitamin B12, Greek Yogurt, Chobani Plain Non-fat (mi1,ok1) - Nfy09111z",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_dannon_oikos_plain_non_fat_al1_ca1_,"Vitamin B12, Greek Yogur, Dannon Oikos Plain Non-fat (al1,ca1) - Nfy091151","Vitamin B12, Greek Yogurt, Dannon Oikos Plain Non-fat (al1,ca1) - Nfy091151",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_dannon_oikos_plain_non_fat_co1_ct1_,"Vitamin B12, Greek Yogur, Dannon Oikos Plain Non-fat (co1,ct1) - Nfy09115s","Vitamin B12, Greek Yogurt, Dannon Oikos Plain Non-fat (co1,ct1) - Nfy09115s",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_dannon_oikos_plain_non_fat_fl1_mo1_,"Vitamin B12, Greek Yogur, Dannon Oikos Plain Non-fat (fl1,mo1) - Nfy09116k","Vitamin B12, Greek Yogurt, Dannon Oikos Plain Non-fat (fl1,mo1) - Nfy09116k",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_fage_plain_nonfat_al1_ca1_nfy09112r,"Vitamin B12, Greek Yogur, Fage Plain Nonfat (al1,ca1) - Nfy09112r","Vitamin B12, Greek Yogurt, Fage Plain Nonfat (al1,ca1) - Nfy09112r",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_fage_plain_nonfat_ca2_nc1_nfy09114a,"Vitamin B12, Greek Yogur, Fage Plain Nonfat (ca2,nc1) - Nfy09114a","Vitamin B12, Greek Yogurt, Fage Plain Nonfat (ca2,nc1) - Nfy09114a",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_greek_yogurt_fage_plain_nonfat_co1_ct1_nfy09113h,"Vitamin B12, Greek Yogur, Fage Plain Nonfat (co1,ct1) - Nfy09113h","Vitamin B12, Greek Yogurt, Fage Plain Nonfat (co1,ct1) - Nfy09113h",Lacteos y huevos,Dairy and Egg Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vitamin_b12_ground_turkey_93_lean_7_fat_raw_national,"Vitamin B12, Ground Pavo, 93% Lean, 7% Fat, Crudo (national)","Vitamin B12, Ground Turkey, 93% Lean, 7% Fat, Raw (national)",Aves,Poultry Products,crudo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
